decision_date,week_ending,cushing_mbbl,inv_z,state,price_date,F2,F3,spread,price_identity,relationship,release_date,report_id,source_url,sha256,knowledge_cutoff,inv_reference_n,inv_reference_mean,inv_reference_std,year,period_index,season_sin,season_cos,fitted_D1,fitted_D2,adjusted_spread,fitted_D1_no_year_fe,fitted_D2_no_year_fe
2018-03-07,2018-03-02,28.18,-4.202123211564405,Low,2018-03-06,62.45,62.16,0.29000000000000625,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-03-07,2018_03_07,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_03_07/csv/table9.csv,9bb9ecfbbdbdfeeb38a7852ba02cc1643540547e6eae40cc8f6b9a918741b728,2018-03-08T04:59:59+00:00,24,60.765208333333334,7.754462849556049,2018,165,0.8660254037844386,0.5000000000000001,-0.21558629715435607,-0.19002426336580547,0.9919942396185306,0.44246193379445625,0.4672799720361125
2018-03-14,2018-03-09,28.518,-4.809746440970179,Low,2018-03-13,60.75,60.65,0.10000000000000142,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-03-14,2018_03_14,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_03_14/csv/table9.csv,02dcb0c2d175b5335ca89d41edda587a7bc6f2872197a58f48c154977e1fc5eb,2018-03-15T03:59:59+00:00,24,61.72654166666666,6.904426683242813,2018,166,0.9197204370389467,0.3925739646141717,-0.12349095524162768,-0.10325965021987749,0.7906813119377024,0.5487425631620257,0.5004258459393394
2018-03-21,2018-03-16,29.423,-5.32334497851679,Low,2018-03-20,63.54,63.31,0.22999999999999687,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-03-21,2018_03_21,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_03_21/csv/table9.csv,836ec9e97484ee90d9bcf34ca7cbb5dcca2a7b336fd2ae3acc3a170411decdcc,2018-03-22T03:59:59+00:00,24,62.5545,6.223812308559274,2018,167,0.9601498736716018,0.2794856348516095,-0.041923624390189485,-0.025717935306246442,0.9069157553980678,0.641444453317464,0.5340341404531954
2018-03-28,2018-03-23,31.227,-5.743567375415783,Low,2018-03-27,65.18,64.86,0.3200000000000074,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-03-28,2018_03_28,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_03_28/csv/table9.csv,d5cb0b9b35b4ee49b13de9d9d6d2a21e492589faa5f147f46549573fa8ffc972,2018-03-29T03:59:59+00:00,24,63.31945833333333,5.587547988154333,2018,168,0.9867305793119814,0.162366141330764,0.029045143292688702,0.04248286765958409,0.9808961176375715,0.7205607524763843,0.5677980599672652
2018-04-04,2018-03-30,34.893,-6.081036031151916,Low,2018-04-03,63.46,63.21,0.25,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-04-04,2018_04_04,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_04_04/csv/table9.csv,6b8418e546dcf803527a188eeb5f3f18489fb608913a102e2e3336037446582d,2018-04-05T03:59:59+00:00,24,63.993083333333324,4.785382488158184,2018,169,0.9990791668951153,0.042904758199554374,0.09068192631551197,0.10243073697381044,0.892853458056408,0.787705008510415,0.6015991216240582
2018-04-11,2018-04-06,36.022,-7.0494443852722375,Low,2018-04-10,65.44,65.17,0.269999999999996,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-04-11,2018_04_11,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_04_11/csv/table9.csv,8dea9e9efdcc0001292c3d506bab9046be5799c9ae4752acfa9169c4032db7e7,2018-04-12T03:59:59+00:00,24,64.484375,4.037534512572913,2018,170,0.9970175264485267,-0.07717546212664618,0.24073696438357584,0.2424884003568757,0.8930480151296287,0.9605535027627253,0.6508216545761667
2018-04-18,2018-04-13,34.907,-8.44621708377245,Low,2018-04-17,66.51,66.24,0.27000000000001023,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-04-18,2018_04_18,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_04_18/csv/table9.csv,e24a3371fee80e88a206f973dfd6c7ec9953d9816900f2dca1d7b151f181bab4,2018-04-19T03:59:59+00:00,24,64.74866666666667,3.5331399099368257,2018,171,0.980575394063143,-0.19614254142819687,0.4511551546233633,0.4372153755724093,0.8717654528549188,1.205471342803212,0.7105896596102275
2018-04-25,2018-04-20,35.366,-9.230700294300597,Low,2018-04-24,67.57,67.17,0.3999999999999915,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-04-25,2018_04_25,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_04_25/csv/table9.csv,4d159afe2604b4e6381aeda2d62a7418e83fbf8794430601b0079c1f049d28bc,2018-04-26T03:59:59+00:00,24,64.93724999999999,3.2035760080151734,2018,172,0.949989922994501,-0.31228055688579476,0.5788130586501072,0.5570813822255511,0.9793127404751036,1.3504255015762814,0.7574996979820261
2018-05-02,2018-04-27,35.782,-9.367872793310983,Low,2018-05-01,67.13,66.82,0.3100000000000023,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-05-02,2018_05_02,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_05_02/csv/table9.csv,d1b6e078138994992ffac1f724a1990c3b6c886045d16d9f19203ccc1f970833,2018-05-03T03:59:59+00:00,24,64.96083333333333,3.1147768524534323,2018,173,0.9057022630804715,-0.42391439070986064,0.618615169103897,0.5974138088787626,0.866013724904484,1.389410993292302,0.790351529842285
2018-05-09,2018-05-04,37.17,-8.940936686138194,Low,2018-05-08,68.97,68.66,0.3100000000000023,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-05-09,2018_05_09,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_05_09/csv/table9.csv,87618d3d613145c29c3b43267a72463ccbd8d595b8edef5861297ff4f50c370e,2018-05-10T03:59:59+00:00,24,64.75791666666667,3.0855734287256826,2018,174,0.848351197812304,-0.5294338912181853,0.5816804273559081,0.5682082331011793,0.8422044597195187,1.3359300541675398,0.8105528197207654
2018-05-16,2018-05-11,37.223,-8.567353829139822,Low,2018-05-15,71.37,71.15,0.21999999999999886,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-05-16,2018_05_16,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_05_16/csv/table9.csv,86018843d39494f3be3a7f75289a74c54720522d2510ac532017ead839935287,2018-05-17T03:59:59+00:00,24,64.40387499999999,3.1726102997579817,2018,175,0.7787639308347607,-0.6273170968742938,0.552457296098523,0.5457946398417797,0.7282283580869632,1.2916891346083232,0.8313149183685971
2018-05-23,2018-05-18,36.1,-8.40709576063134,Low,2018-05-22,72.2,72.02,0.18000000000000682,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-05-23,2018_05_23,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_05_23/csv/table9.csv,1808f4010c65f6113f84565addd6e9b3ee9e57db2a22cf808124f2288cf5f081,2018-05-24T03:59:59+00:00,24,64.056,3.325286257700556,2018,176,0.6979441547663435,-0.7161521883143933,0.5525874226018551,0.5496916940172893,0.664431239540696,1.2828502461075098,0.855752857753429
2018-05-31,2018-05-25,35.544,-7.782347982907203,Low,2018-05-30,68.08,67.66,0.4200000000000017,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-05-31,2018_05_31,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_05_31/csv/table9.csv,7e5fbab40644efb53917a30bb10ea09f70eb19974378a9b58761c43d5b0dd6b7,2018-06-01T03:59:59+00:00,24,63.53066666666666,3.5961726111625065,2018,177,0.6070575744291006,-0.7946578517376249,0.48870576423011713,0.49538846325548747,0.8811563420502805,1.197242300442294,0.8684912641608449
2018-06-06,2018-06-01,34.589,-7.518140520434464,Low,2018-06-05,65.46,65.23,0.22999999999998977,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-06-06,2018_06_06,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_06_06/csv/table9.csv,4453e6c4111b218df7f5c875d71ea9270c8591cc82fcb3fd74bf6b24754c91bd,2018-06-07T03:59:59+00:00,24,62.979166666666664,3.776221871552094,2018,178,0.5074150932938458,-0.861701759948068,0.4737513688414131,0.4849974414761975,0.6687393713248582,1.1708365262657716,0.8873709562099177
2018-06-13,2018-06-08,33.902,-7.482907149248733,Low,2018-06-12,66.28,65.98,0.29999999999999716,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-06-13,2018_06_13,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_06_13/csv/table9.csv,2c07b67587be7c1ca715e890a70d982468664384126e9501f18fac4637fd2775,2018-06-14T03:59:59+00:00,24,62.37729166666666,3.8053781904170108,2018,179,0.4004539056512664,-0.9163169044870048,0.48935627508577106,0.5018580460611926,0.7175036587585958,1.1816610950670121,0.9091293610204243
2018-06-20,2018-06-15,32.606,-7.783210265262397,Low,2018-06-19,64.9,64.56,0.3400000000000034,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-06-20,2018_06_20,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_06_20/csv/table9.csv,2a93ae67cf1225f137d6adc5ee6f696bda8630a739240fb832dd9cf6c712fb4e,2018-06-21T03:59:59+00:00,24,61.692208333333326,3.737045170570467,2018,180,0.2877167672261668,-0.9577155432887804,0.5498538207705028,0.5588963814607903,0.7377554978571264,1.2470709526318735,0.9357952134852017
2018-06-27,2018-06-22,29.893,-8.680074575399807,Low,2018-06-26,69.28,68.16,1.1200000000000045,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-06-27,2018_06_27,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_06_27/csv/table9.csv,efc433a1a2025c3417fbb92d2b7a537615d5ec2e91e3541c3be32e4b1934ff49,2018-06-28T03:59:59+00:00,24,61.123875,3.5979961610596525,2018,181,0.17082974322534442,-0.985300562686109,0.6907977417196525,0.6882403833479878,1.49977972641027,1.4099367709722797,0.972845190075553
2018-07-05,2018-06-29,27.78,-9.148464696408363,Low,2018-07-04,71.59,68.84,2.75,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-07-05,2018_07_05,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_07_05/csv/table9.csv,af710b5e7bbf6f5de23b4a6fd332e5eba053793c31966923085cd649cef636f7,2018-07-06T03:59:59+00:00,24,60.62358333333333,3.5900650462396757,2018,182,0.05147875477034673,-0.9986740898848305,0.7712208587391655,0.7623468895981402,3.113835618131404,1.5007972854018758,0.9973892453394813
2018-07-11,2018-07-06,25.718,-9.537375638211275,Low,2018-07-10,72.56,70.62,1.9399999999999977,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-07-11,2018_07_11,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_07_11/csv/table9.csv,c5131c5ed7545d861d91e7659e80b3e5cc738270a76b6c85de184eb11693c131,2018-07-12T03:59:59+00:00,24,60.21191666666666,3.616709457103439,2018,183,-0.06861473800213432,-0.9976432316860063,0.8387982944914648,0.8243224263214406,2.290153143020555,1.5770815457307594,1.01693133372018
2018-07-18,2018-07-13,24.858,-9.688479791764811,Low,2018-07-17,67.16,65.84,1.3199999999999932,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-07-18,2018_07_18,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_07_18/csv/table9.csv,7ae79fc56c6d85557aaaf950a1a354fbd125bd033f0394002326878449dc0477,2018-07-19T03:59:59+00:00,24,59.876125,3.6144086329999197,2018,184,-0.1877185654371986,-0.9822228566828407,0.8715912147342264,0.8543092948644446,1.658929650389856,1.6124733036589618,1.0278162905896941
2018-07-25,2018-07-20,23.731,-10.091863953792709,Low,2018-07-24,67.19,66.77,0.4200000000000017,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-07-25,2018_07_25,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_07_25/csv/table9.csv,05089d31c1647699d14ccaf1935fb8ff102e6382e9e208de39cc413896ecbdac,2018-07-26T03:59:59+00:00,24,59.72825,3.5669575179391484,2018,185,-0.3041148323275178,-0.9526353808033826,0.9367016630993086,0.9130021982844057,0.750327022393868,1.6877423196046897,1.0407604891265274
2018-08-01,2018-07-27,22.393,-10.299223701871398,Low,2018-07-31,67.63,67.27,0.35999999999999943,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-08-01,2018_08_01,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_08_01/csv/table9.csv,b9309cd6b76a09ce98fe5cb16ebe06663d044103d8d70d92fe29c0b4d3c9d90d,2018-08-02T03:59:59+00:00,24,59.63258333333332,3.615766043276328,2018,186,-0.4161246959914748,-0.9093075592922356,0.9724489584331362,0.9446088024891481,0.6844693391206966,1.7287421168854056,1.0458034174388722
2018-08-08,2018-08-03,21.803,-10.444744589203502,Low,2018-08-07,68.33,67.96,0.37000000000000455,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-08-08,2018_08_08,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_08_08/csv/table9.csv,e0aa9ebfeddf3d97dc440a98e5e65e4eeda92a4491601dff940e955a8eb442ce,2018-08-09T03:59:59+00:00,24,59.55270833333333,3.6142299135159663,2018,187,-0.5221325810768248,-0.8528643314021597,0.9971481631760775,0.965707125865418,0.6914410889217236,1.7575311314195812,1.0459023458064145
2018-08-15,2018-08-10,23.446,-10.011437919109378,Low,2018-08-14,66.33,66.0,0.3299999999999983,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-08-15,2018_08_15,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_08_15/csv/table9.csv,92e615883c73aacb35ade4924773c1d895624136c88dee8cf9487a865e1f9115,2018-08-16T03:59:59+00:00,24,59.52316666666667,3.603594903965215,2018,188,-0.6206094818274228,-0.7841198065767104,0.939762388503243,0.9120563586369506,0.651285949792973,1.6886784214835773,1.029682757450419
2018-08-22,2018-08-17,24.218,-9.682076429617009,Low,2018-08-21,65.84,65.49,0.3500000000000085,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-08-22,2018_08_22,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_08_22/csv/table9.csv,c7cc1f08246a67e9d930d3d5ed5e065ad4f19f885cf56a3f7d8eae06205c84dc,2018-08-23T03:59:59+00:00,24,59.36416666666667,3.6300236754128723,2018,189,-0.7101350157125356,-0.7040655221348059,0.8939879022250038,0.8684376476266793,0.6740061593851974,1.6348807460647499,1.0123219030989166
2018-08-29,2018-08-24,24.276,-9.802026540194506,Low,2018-08-28,68.22,67.93,0.28999999999999204,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-08-29,2018_08_29,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_08_29/csv/table9.csv,dc991bff66f1984aa2086ce1f224e4aeee3e0ef814390254c1ac985510cc3df7,2018-08-30T03:59:59+00:00,24,59.2705,3.5701290806039374,2018,190,-0.7894179103280196,-0.6138561418226122,0.9072424116608329,0.8777761432707052,0.6195624827289821,1.6531546329125872,1.0015938458671751
2018-09-06,2018-08-31,24.825,-9.466892309153176,Low,2018-09-05,68.42,68.17,0.25,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-09-06,2018_09_06,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_09_06/csv/table9.csv,735ad42f5d6ea14017ac73fff68bba7c2eb8775d61ff84231085b06dbbc8aa22,2018-09-07T03:59:59+00:00,24,59.22625,3.6338482446598395,2018,191,-0.8573146280763322,-0.514792801509831,0.8554227846238894,0.8278485155848263,0.5878747781408722,1.594193402872861,0.9777148803325764
2018-09-12,2018-09-07,23.583,-9.628113838568353,Low,2018-09-11,69.04,68.89,0.15000000000000568,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-09-12,2018_09_12,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_09_12/csv/table9.csv,6986f5f3684a97081ffd1a9a50581b56310e2aeb5b70740b63c851efbc0f2e67,2018-09-13T03:59:59+00:00,24,59.203291666666665,3.6996126410531938,2018,192,-0.9128458599921354,-0.40830434224389367,0.8692202500422797,0.8369198428195173,0.4988231531475469,1.6151457893285508,0.9619384407635163
2018-09-19,2018-09-14,22.333,-9.748344289144582,Low,2018-09-18,69.59,69.45,0.14000000000000057,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2018-09-19,2018_09_19,https://www.eia.gov/petroleum/supply/weekly/archive/2018/2018_09_19/csv/table9.csv,754da532e37ee05d59970f376961a8770fc4551f37ba56b3dbb9fc7445eeae2e,2018-09-20T03:59:59+00:00,24,59.21570833333334,3.783484378409229,2018,193,-0.9552106508146316,-0.29592670134728966,0.8749916168772064,0.8384229324508006,0.5022496937561641,1.627369851783923,0.9426743122652042
